8254 7.300 176.7
8240 7.300 176.4
8282 7.300 177.3
8264 7.300 176.9
8184 7.300 175.2
8193 7.300 175.4
8212 7.300 175.8
8231 7.300 176.2
8235 7.300 176.3
8217 7.300 175.9
8217 7.300 175.9
8217 7.300 175.9
8217 7.300 175.9
8207 7.300 175.7
8202 7.300 175.6
8193 7.300 175.4
8184 7.300 175.2
8170 7.300 174.9
8155 7.300 174.6
8146 7.300 174.4
8141 7.300 174.3
8137 7.300 174.2
8132 7.300 174.1
8137 7.300 174.2
8146 7.300 174.4
8165 7.300 174.8
8184 7.300 175.2
8202 7.300 175.6
8193 7.300 175.4
8202 7.300 175.6
8165 7.300 174.8
8155 7.300 174.6
8146 7.300 174.4
8132 7.300 174.1
8127 7.300 174.0
8108 7.300 173.6
8090 7.300 173.2
8071 7.300 172.8
8033 7.300 172.0
8042 7.300 172.2
8028 7.300 171.8
8019 7.300 171.6
7995 7.300 171.1
7995 7.300 171.1
8005 7.300 171.3
8019 7.300 171.6
8052 7.300 172.4
8061 7.300 172.6
8047 7.300 172.3
8061 7.300 172.6
8057 7.300 172.5
8071 7.300 172.8
8075 7.300 172.9
8085 7.300 173.1
8094 7.300 173.3
8090 7.300 173.2
8104 7.300 173.5
8094 7.300 173.3
8080 7.300 173.0
8075 7.300 172.9
8057 7.300 172.5
8038 7.300 172.1
8014 7.300 171.5
8009 7.300 171.4
8005 7.300 171.3
8009 7.300 171.4
8024 7.300 171.7
8024 7.300 171.7
8009 7.300 171.4
8009 7.300 171.4
7986 7.300 170.9
7986 7.300 170.9
7972 7.300 170.6
7967 7.300 170.5
7958 7.300 170.3
7948 7.300 170.1
7944 7.300 170.0
7934 7.300 169.8
7911 7.300 169.3
7925 7.300 169.6
7915 7.300 169.4
7911 7.300 169.3
7887 7.300 168.8
7892 7.300 168.9
7901 7.300 169.1
7925 7.300 169.6
7962 7.300 170.4
7995 7.300 171.1
8005 7.300 171.3
8038 7.300 172.1
8033 7.300 172.0
8052 7.300 172.4
8052 7.300 172.4
8042 7.300 172.2
8033 7.300 172.0
8014 7.300 171.5
8009 7.300 171.4
7981 7.300 170.8
7953 7.300 170.2
7948 7.300 170.1
7929 7.300 169.7
7915 7.300 169.4
7892 7.300 168.9
7882 7.300 168.7
7878 7.300 168.6
7882 7.300 168.7
7911 7.300 169.3
7929 7.300 169.7
7934 7.300 169.8
7925 7.300 169.6
7925 7.300 169.6
7915 7.300 169.4
7911 7.300 169.3
7906 7.300 169.2
7901 7.300 169.1
7892 7.300 168.9
7887 7.300 168.8
7864 7.300 168.3
7854 7.300 168.1
7849 7.300 168.0
7849 7.300 168.0
7864 7.300 168.3
7854 7.300 168.1
7868 7.300 168.4
7882 7.300 168.7
7911 7.300 169.3
7953 7.300 170.2
7991 7.300 171.0
8009 7.300 171.4
8009 7.300 171.4
8005 7.300 171.3
8019 7.300 171.6
8019 7.300 171.6
8019 7.300 171.6
8014 7.300 171.5
8009 7.300 171.4
8009 7.300 171.4
8000 7.300 171.2
7981 7.300 170.8
7972 7.300 170.6
7967 7.300 170.5
7958 7.300 170.3
7939 7.300 169.9
7934 7.300 169.8
7944 7.300 170.0
7944 7.300 170.0
7967 7.300 170.5
7995 7.300 171.1
8019 7.300 171.6
8014 7.300 171.5
8014 7.300 171.5
8024 7.300 171.7
8033 7.300 172.0
8042 7.300 172.2
8057 7.300 172.5
8071 7.300 172.8
8085 7.300 173.1
8090 7.300 173.2
8094 7.300 173.3
8108 7.300 173.6
8127 7.300 174.0
8141 7.300 174.3
8127 7.300 174.0
8141 7.300 174.3
8146 7.300 174.4
8174 7.300 175.0
8202 7.300 175.6
8231 7.300 176.2
8245 7.300 176.5
8231 7.300 176.2
8231 7.300 176.2
8240 7.300 176.4
8240 7.300 176.4
8240 7.300 176.4
8235 7.300 176.3
8231 7.300 176.2
8226 7.300 176.1
8207 7.300 175.7
8202 7.300 175.6
8202 7.300 175.6
8193 7.300 175.4
8198 7.300 175.5
8184 7.300 175.2
8188 7.300 175.3
8193 7.300 175.4
8207 7.300 175.7
8235 7.300 176.3
8250 7.300 176.6
8259 7.300 176.8
8259 7.300 176.8
8273 7.300 177.1
8297 7.300 177.6
8301 7.300 177.7
8311 7.300 177.9
8315 7.300 178.0
8315 7.300 178.0
8315 7.300 178.0
8311 7.300 177.9
8306 7.300 177.8
8301 7.300 177.7
8301 7.300 177.7
8292 7.300 177.5
8273 7.300 177.1
8268 7.300 177.0
8264 7.300 176.9
8282 7.300 177.3
8306 7.300 177.8
8330 7.300 178.3
8339 7.300 178.5
8334 7.300 178.4
8330 7.300 178.3
8325 7.300 178.2
8320 7.300 178.1
8315 7.300 178.0
8301 7.300 177.7
8287 7.300 177.4
8264 7.300 176.9
8240 7.300 176.4
8221 7.300 176.0
8217 7.300 175.9
8202 7.300 175.6
8184 7.300 175.2
8174 7.300 175.0
8184 7.300 175.2
8198 7.300 175.5
8250 7.300 176.6
8287 7.300 177.4
8320 7.300 178.1
8325 7.300 178.2
8348 7.300 178.7
8334 7.300 178.4
8330 7.300 178.3
8325 7.300 178.2
8330 7.300 178.3
8320 7.300 178.1
8315 7.300 178.0
8306 7.300 177.8
8297 7.300 177.6
8273 7.300 177.1
8282 7.300 177.3
8282 7.300 177.3
8268 7.300 177.0
8273 7.300 177.1
8282 7.300 177.3
8297 7.300 177.6
8330 7.300 178.3
8372 7.300 179.2
8395 7.300 179.7
8395 7.300 179.7
8395 7.300 179.7
8414 7.300 180.1
8410 7.300 180.0
8419 7.300 180.2
8424 7.300 180.3
8424 7.300 180.3
8433 7.300 180.5
8433 7.300 180.5
8433 7.300 180.5
8348 7.300 178.7
8377 7.300 179.3
8428 7.300 180.4
8414 7.300 180.1
8410 7.300 180.0
8410 7.300 180.0
8424 7.300 180.3
8452 7.300 180.9
8475 7.300 181.4
8471 7.300 181.3
8447 7.300 180.8
8442 7.300 180.7
8433 7.300 180.5
8419 7.300 180.2
8410 7.300 180.0
8386 7.300 179.5
8367 7.300 179.1
8348 7.300 178.7
8334 7.300 178.4
8301 7.300 177.7
8287 7.300 177.4
8254 7.300 176.7
8212 7.300 175.8
8188 7.300 175.3
8170 7.300 174.9
8160 7.300 174.7
8165 7.300 174.8
8179 7.300 175.1
8193 7.300 175.4
8188 7.300 175.3
8207 7.300 175.7
8198 7.300 175.5
8202 7.300 175.6
8217 7.300 175.9
8217 7.300 175.9
8221 7.300 176.0
8217 7.300 175.9
8207 7.300 175.7
8193 7.300 175.4
8160 7.300 174.7
8165 7.300 174.8
8155 7.300 174.6
8137 7.300 174.2
8146 7.300 174.4
8141 7.300 174.3
8151 7.300 174.5
8170 7.300 174.9
8202 7.300 175.6
8212 7.300 175.8
8198 7.300 175.5
8198 7.300 175.5
8198 7.300 175.5
8202 7.300 175.6
8202 7.300 175.6
8193 7.300 175.4
8193 7.300 175.4
8174 7.300 175.0
8160 7.300 174.7
8151 7.300 174.5
8132 7.300 174.1
8132 7.300 174.1
8118 7.300 173.8
8099 7.300 173.4
8104 7.300 173.5
8118 7.300 173.8
8141 7.300 174.3
8174 7.300 175.0
8212 7.300 175.8
8231 7.300 176.2
8221 7.300 176.0
8240 7.300 176.4
8235 7.300 176.3
8235 7.300 176.3
8235 7.300 176.3
8235 7.300 176.3
8235 7.300 176.3
8226 7.300 176.1
8217 7.300 175.9
8202 7.300 175.6
8188 7.300 175.3
8193 7.300 175.4
8179 7.300 175.1
8160 7.300 174.7
8160 7.300 174.7
8155 7.300 174.6
8160 7.300 174.7
8184 7.300 175.2
8217 7.300 175.9
8221 7.300 176.0
8207 7.300 175.7
8212 7.300 175.8
8207 7.300 175.7
8202 7.300 175.6
8207 7.300 175.7
8198 7.300 175.5
8193 7.300 175.4
8174 7.300 175.0
8170 7.300 174.9
8170 7.300 174.9
8174 7.300 175.0
8188 7.300 175.3
8179 7.300 175.1
8165 7.300 174.8
8165 7.300 174.8
8160 7.300 174.7
8184 7.300 175.2
8202 7.300 175.6
8231 7.300 176.2
8231 7.300 176.2
8212 7.300 175.8
8217 7.300 175.9
8207 7.300 175.7
8207 7.300 175.7
8198 7.300 175.5
8188 7.300 175.3
8188 7.300 175.3
8184 7.300 175.2
8179 7.300 175.1
8170 7.300 174.9
8165 7.300 174.8
8155 7.300 174.6
8146 7.300 174.4
8122 7.300 173.9
8122 7.300 173.9
8132 7.300 174.1
8151 7.300 174.5
8170 7.300 174.9
8202 7.300 175.6
8207 7.300 175.7
8202 7.300 175.6
8212 7.300 175.8
8212 7.300 175.8
8221 7.300 176.0
8235 7.300 176.3
8235 7.300 176.3
8235 7.300 176.3
8217 7.300 175.9
8207 7.300 175.7
8179 7.300 175.1
8184 7.300 175.2
8174 7.300 175.0
8151 7.300 174.5
8127 7.300 174.0
8122 7.300 173.9
8122 7.300 173.9
8146 7.300 174.4
8174 7.300 175.0
8188 7.300 175.3
8188 7.300 175.3
8198 7.300 175.5
8174 7.300 175.0
8174 7.300 175.0
8174 7.300 175.0
8170 7.300 174.9
8155 7.300 174.6
8146 7.300 174.4
8132 7.300 174.1
8118 7.300 173.8
8085 7.300 173.1
8075 7.300 172.9
8061 7.300 172.6
8038 7.300 172.1
8024 7.300 171.7
8024 7.300 171.7
8033 7.300 172.0
8066 7.300 172.7
8104 7.300 173.5
8146 7.300 174.4
8141 7.300 174.3
8155 7.300 174.6
8165 7.300 174.8
8174 7.300 175.0
8179 7.300 175.1
8188 7.300 175.3
8188 7.300 175.3
8198 7.300 175.5
8193 7.300 175.4
8188 7.300 175.3
8184 7.300 175.2
8188 7.300 175.3
8188 7.300 175.3
8165 7.300 174.8
8179 7.300 175.1
8184 7.300 175.2
8193 7.300 175.4
8221 7.300 176.0
8250 7.300 176.6
8264 7.300 176.9
8259 7.300 176.8
8254 7.300 176.7
8273 7.300 177.1
8273 7.300 177.1
8282 7.300 177.3
8282 7.300 177.3
8278 7.300 177.2
8273 7.300 177.1
8254 7.300 176.7
8240 7.300 176.4
8245 7.300 176.5
8235 7.300 176.3
8245 7.300 176.5
8226 7.300 176.1
8235 7.300 176.3
8250 7.300 176.6
8268 7.300 177.0
8292 7.300 177.5
8315 7.300 178.0
8320 7.300 178.1
8311 7.300 177.9
8311 7.300 177.9
8325 7.300 178.2
8320 7.300 178.1
8325 7.300 178.2
8325 7.300 178.2
8320 7.300 178.1
8311 7.300 177.9
8297 7.300 177.6
8287 7.300 177.4
8278 7.300 177.2
8273 7.300 177.1
8268 7.300 177.0
8250 7.300 176.6
8250 7.300 176.6
8254 7.300 176.7
8264 7.300 176.9
8297 7.300 177.6
8315 7.300 178.0
8311 7.300 177.9
8297 7.300 177.6
8287 7.300 177.4
8287 7.300 177.4
8287 7.300 177.4
8297 7.300 177.6
8297 7.300 177.6
8292 7.300 177.5
8292 7.300 177.5
8264 7.300 176.9
8259 7.300 176.8
8254 7.300 176.7
8235 7.300 176.3
8221 7.300 176.0
8198 7.300 175.5
8198 7.300 175.5
8198 7.300 175.5
8207 7.300 175.7
8235 7.300 176.3
8245 7.300 176.5
8245 7.300 176.5
8264 7.300 176.9
8245 7.300 176.5
8250 7.300 176.6
8240 7.300 176.4
8240 7.300 176.4
8231 7.300 176.2
8217 7.300 175.9
8212 7.300 175.8
8650 7.500 180.2
8664 7.500 180.5
8398 7.500 175.0
8384 7.500 174.7
8360 7.500 174.2
8350 7.500 174.0
8350 7.500 174.0
8355 7.500 174.1
8398 7.500 175.0
8432 7.500 175.7
8476 7.500 176.6
8480 7.500 176.7
8505 7.500 177.2
8514 7.500 177.4
8524 7.500 177.6
8529 7.500 177.7
8538 7.500 177.9
8534 7.500 177.8
8529 7.500 177.7
8519 7.500 177.5
8500 7.500 177.1
8490 7.500 176.9
8480 7.500 176.7
8466 7.500 176.4
8432 7.500 175.7
8418 7.500 175.4
8408 7.500 175.2
8403 7.500 175.1
8413 7.500 175.3
8427 7.500 175.6
8422 7.500 175.5
8393 7.500 174.9
8384 7.500 174.7
8369 7.500 174.4
8355 7.500 174.1
8340 7.500 173.8
8321 7.500 173.4
8297 7.500 172.9
8272 7.500 172.4
8248 7.500 171.8
8224 7.500 171.3
8210 7.500 171.0
8200 7.500 170.8
8200 7.500 170.8
8181 7.500 170.4
8185 7.500 170.5
8185 7.500 170.5
8205 7.500 170.9
8239 7.500 171.6
8253 7.500 172.0
8258 7.500 172.1
8243 7.500 171.7
8229 7.500 171.4
8219 7.500 171.2
8210 7.500 171.0
8205 7.500 170.9
8190 7.500 170.6
8176 7.500 170.3
8161 7.500 170.0
8137 7.500 169.5
8123 7.500 169.2
8108 7.500 168.9
8098 7.500 168.7
8084 7.500 168.4
8055 7.500 167.8
8055 7.500 167.8
8045 7.500 167.6
8045 7.500 167.6
8055 7.500 167.8
8069 7.500 168.1
8079 7.500 168.3
8060 7.500 167.9
8050 7.500 167.7
